stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,coef,se,caption,new_caption,new_caption2,FIGURE,CR_P_RELIABLE,CR_Q_RELIABLE,ZERO
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,6,"5.1 ,7.0","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""",7,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,84.9,"84.4,85.4","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,79.9,"79.0,80.8","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,89.5,"89.0,90.1","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,77.2,"76.2,78.3","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,81.4,"80.3,82.4","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,88.3,"87.4,89.2","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,95.6,"95.1,96.2","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,77.4,"75.6,79.2","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",86.4,"85.9,87.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",87.3,"85.5,88.9","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",84.6,"83.1,86.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,82.9,"82.0,83.9","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,85.9,"84.9,86.8","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,88.4,"87.6,89.1","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,84.9,"84.2,85.5","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,85.1,"84.0,86.1","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,84.6,"83.1,86.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,21.8,"21.3,22.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,19.8,"18.9,20.6","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,23.8,"23.1,24.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,21.3,"20.2,22.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,20.3,"19.2,21.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,20.4,"19.3,21.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,26.1,"24.8,27.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,22.8,"21.2,24.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",20.7,"20.0,21.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",29.9,"28.0,31.8","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",17.7,"15.8,19.7","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,26.6,"25.5,27.8","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,22.4,"21.5,23.3","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,15.5,"14.8,16.2","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,20.4,"19.7,21.1","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,23.1,"22.0,24.3","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,24.6,"22.7,26.6","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
