stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,coef,se,caption,new_caption,new_caption2,FIGURE,CR_P_RELIABLE,CR_Q_RELIABLE,ZERO
Health status,Depressed,Regularly had feelings of depression,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,6,"5.0,  7.2","Percentage of regularly having feelings of depression for adults aged 18 and over (95% confidence intervals), United States",,"Regularly had feelings of depression is defined as report of a) feeling depressed daily and describing the level of depression as ""somewhere in between a little and a lot"" or ""a lot"" or b) feeling depressed weekly and describing the level of depression as ""a lot.""",7,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,85,"84.3, 85.7","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,80,"78.8, 81.3","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,89.6,"88.8, 90.4","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,77.3,"75.7, 79.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,81.4,"79.9, 82.8","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,88.7,"87.7, 89.7","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,95.6,"94.8, 96.3","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,77.6,"74.8, 80.1","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",86.8,"86.0, 87.5","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",86.7,"84.6, 88.7","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",83.9,"81.6, 86.1","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,83.5,"82.2, 84.8","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,85.7,"84.2, 87.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,88.2,"87.2, 89.2","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,84.9,"83.8, 86.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,85.1,"83.6, 86.5","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,Doc_visit,Doctor visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,85.2,"83.1, 87.0","Percentage of doctor visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked about how long it had been since they last saw a doctor or other health professional about their health.,8,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,ind,Total,Total,22,"21.2, 22.9","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Male,19.6,"18.4, 20.8","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,sex,Sex,Female,24.3,"23.3, 25.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,18-34,21.4,"19.9, 22.9","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,35-49,20.7,"19.1, 22.3","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,50-64,20.9,"19.4, 22.3","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,agegrps,Age groups,65 and over,25.9,"24.3, 27.6","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,Hispanic,23.5,"21.7, 25.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Black, non-Hispanic",20.6,"19.7, 21.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"White, non-Hispanic",30.4,"28.3, 32.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,hisprace,Hispanic origin and race,"Other, non-Hispanic",18.5,"16.0, 21.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,High school diploma or lower,26.9,"25.6, 28.2","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,Some college,23,"21.6, 24.4","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Socio-economic status,education,Education,College degree or higher,15.7,"14.7, 16.7","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Large MSA,20.5,"19.5, 21.5","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Small MSA,23.5,"22.2, 24.9","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
Health care service use,ER_visit,Hospital emergency department visit,Number or Percentage,ind,(none),Total,Demographic Characteristics,msa,Place of residence,Not in MSA,24.7,"22.4, 27.1","Percentage of hospital emergency department visit in the past 12 months for adults aged 18 and over (95% confidence intervals), United States",,Adults were asked how many times they had gone to a hospital emergency department about their health in the past 12 months.,9,,1,1
